id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
463019,"b'Ladies & Gentlemen, Start Your Engines Please'",1.72,4.16,19,2.1,2.89,7.0,34,159,"May 3, 2021",24,https://www.discogs.com/release/463019
376203,b'Make New Friends EP',3.12,4.48,21,3.45,5.2,10.66,65,195,"Feb 20, 2021",10,https://www.discogs.com/release/376203
33954,b'Fu*k The Millennium EP',1.0,3.91,78,0.29,7.53,11.55,137,591,"Apr 28, 2021",34,https://www.discogs.com/release/33954
4942273,b'Nanodust / Stripshow',3.0,4 ,7,1.5,3.32,6.92,12,26,"Apr 27, 2020",6,https://www.discogs.com/release/4942273
355729,b'Flashdance',4.99,4.29,35,6.49,7.92,11.55,179,324,"Apr 20, 2021",14,https://www.discogs.com/release/355729
2367912,b'She Knows You',58.0,4.54,13,34.85,48.48,75.07,191,50,"May 7, 2021",3,https://www.discogs.com/release/2367912
1316775,b'Freeze Out / Pushing Creating',1.5,4.5,2,0.95,1.05,1.15,7,20,"Nov 25, 2020",5,https://www.discogs.com/release/1316775
31565,b'Get It Up (Full Intention Mixes)',1.1,3.75,24,0.69,1.69,4.49,21,204,"Apr 3, 2021",38,https://www.discogs.com/release/31565
14981,b'E.P.',0.83,3.89,65,1.99,4.53,8.6,111,618,"Apr 19, 2021",31,https://www.discogs.com/release/14981
1025113,b'Inta Outa (Surge Remix) / I Wanna Get Down',1.0,4.11,9,0.57,0.93,5.77,30,131,"Feb 22, 2021",14,https://www.discogs.com/release/1025113
1550206,b'Jazz Note 1 / Burning',9.9,4.57,30,5.0,7.99,12.9,232,206,"Mar 29, 2021",3,https://www.discogs.com/release/1550206
210723,b'The Killa-Hertz',3.47,4.1,83,0.01,6.99,29.5,155,742,"May 8, 2021",17,https://www.discogs.com/release/210723
10094286,b'Insideinfo',13.86,4.36,14,7.5,22.51,24.24,39,80,"Jan 22, 2021",3,https://www.discogs.com/release/10094286
117702,b'Sadeness Part I',1.0,4.26,344,1.99,4.26,9.0,526,2566,"May 8, 2021",94,https://www.discogs.com/release/117702
135671,b'Homework / Discovery / Alive 1997',333.0,4.76,109,90.0,247.95,333.0,477,533,"Mar 30, 2021",11,https://www.discogs.com/release/135671
463062,b'Technologic',4.62,3.91,34,4.0,7.57,24.9,160,236,"May 6, 2021",4,https://www.discogs.com/release/463062
13861184,b'RTRN II JUNGLE',16.93,4.45,65,11.55,21.75,25.99,303,685,"May 8, 2021",55,https://www.discogs.com/release/13861184
13399060,b'No Geography',5.77,4.13,89,2.9,4.89,7.29,124,689,"Apr 18, 2021",40,https://www.discogs.com/release/13399060
9442778,b'Blue Lines',12.0,4.62,958,10.65,20.49,28.88,1551,10876,"May 22, 2021",273,https://www.discogs.com/release/9442778
123230,b'Tantzstanze / Spurrillen',1.64,4.15,79,1.26,3.96,6.37,76,494,"Apr 13, 2021",44,https://www.discogs.com/release/123230
158717,"b""Burnin'""",8.09,4.29,63,7.07,11.51,25.0,384,438,"Apr 25, 2021",7,https://www.discogs.com/release/158717
509218,b'The Tide / Concussion',7.0,4.65,271,4.62,8.87,10.45,558,1570,"Apr 14, 2021",17,https://www.discogs.com/release/509218
1603540,b'Stigma / Crank',5.77,4.63,197,4.51,8.63,16.17,457,1085,"May 9, 2021",9,https://www.discogs.com/release/1603540
3005486,b'Program / Regurgitate',8.0,4.41,90,5.2,8.04,13.8,229,484,"Mar 29, 2021",6,https://www.discogs.com/release/3005486
9056717,b'Outer Edges',55.0,4.7,63,40.0,56.35,60.0,303,299,"Apr 6, 2021",2,https://www.discogs.com/release/9056717
112902,b'Darkdancer',12.0,4.47,38,12.71,18.04,26.5,181,271,"Apr 25, 2021",14,https://www.discogs.com/release/112902
3821,b'Chase',1.0,3.65,31,0.82,1.65,5.0,24,290,"Jan 13, 2021",40,https://www.discogs.com/release/3821
3795,b'Dive EP',1.0,4.18,67,1.9,4.24,7.1,203,622,"Apr 19, 2021",31,https://www.discogs.com/release/3795
1190199,b'The Extended Play EP',1.1,4.06,16,2.75,3.09,5.4,38,205,"May 16, 2021",29,https://www.discogs.com/release/1190199
12513366,b'Collapse EP',11.54,4.44,377,10.73,13.93,23.0,674,3278,"May 24, 2021",151,https://www.discogs.com/release/12513366
3662,b'Come To Daddy',11.55,4.53,993,11.55,15.5,25.0,2022,5588,"Apr 17, 2021",37,https://www.discogs.com/release/3662
5310465,b'Watermark',7.0,4.2,55,4.8,10.02,15.0,128,615,"May 10, 2021",44,https://www.discogs.com/release/5310465
73369,b'Hold Tight',0.82,3.95,20,1.7,2.38,8.5,146,192,"Mar 29, 2021",11,https://www.discogs.com/release/73369
5229,b'Opium Scumbagz EP',0.82,3.88,75,1.0,1.36,5.0,67,357,"Mar 9, 2021",32,https://www.discogs.com/release/5229
1553943,b'The Fat Of The Land',20.0,4.69,372,18.0,23.2,29.99,1158,2658,"Apr 29, 2021",29,https://www.discogs.com/release/1553943
13443,"b""Where's Your Head At""",1.64,4.1,154,0.82,4.62,8.09,315,1257,"May 5, 2021",18,https://www.discogs.com/release/13443
1074649,b'One Love',15.0,4.36,36,7.0,11.2,17.31,198,240,"Mar 23, 2021",4,https://www.discogs.com/release/1074649
1629903,b'No Good (Start The Dance)',7.22,4.63,38,3.62,11.25,23.35,330,266,"Apr 21, 2021",16,https://www.discogs.com/release/1629903
159576,b'Kick Up The Volume',0.57,3.84,50,0.5,1.07,2.3,77,472,"Mar 27, 2021",86,https://www.discogs.com/release/159576
20688,b'Smack My Bitch Up',5.76,4.5,463,3.45,12.7,18.48,1311,2911,"Apr 24, 2021",42,https://www.discogs.com/release/20688
3137842,b'Charly',6.0,4.46,52,5.76,10.0,35.0,366,473,"Apr 11, 2021",19,https://www.discogs.com/release/3137842
48510,"b""Baby's Got A Temper""",3.0,3.68,65,1.23,3.49,8.9,115,396,"Apr 21, 2021",56,https://www.discogs.com/release/48510
1074659,b'Poison',7.5,4.24,29,5.0,12.92,18.0,227,281,"Apr 2, 2021",25,https://www.discogs.com/release/1074659
11524,b'Out Of Space',10.0,4.56,788,11.54,16.11,23.1,1930,3795,"May 15, 2021",45,https://www.discogs.com/release/11524
123964,b'The Bomb (Remixes)',1.0,4.42,19,1.25,2.09,6.9,41,168,"Mar 15, 2021",43,https://www.discogs.com/release/123964
9149,b'10 x 10',0.57,3.5,14,1.16,2.37,6.0,36,125,"Apr 7, 2021",26,https://www.discogs.com/release/9149
74835,b'La Serenissima',0.99,3.87,86,2.5,2.99,5.0,167,464,"Apr 14, 2021",46,https://www.discogs.com/release/74835
