id,title,start,avg_rating,rating_count,low,med,high,want,have,last_sold,for_sale,url
463019,"b'Ladies & Gentlemen, Start Your Engines Please'",1.72,4.16,19,2.1,2.88,5.75,34,156,"Nov 13, 2020",27,https://www.discogs.com/release/463019
376203,b'Make New Friends EP',3.06,4.48,21,3.44,5.19,10.79,64,195,"Feb 20, 2021",9,https://www.discogs.com/release/376203
33954,b'Fu*k The Millennium EP',0.29,3.91,78,3.64,7.63,11.47,137,585,"Mar 17, 2021",34,https://www.discogs.com/release/33954
4942273,b'Nanodust / Stripshow',3.0,4 ,7,1.5,3.32,6.91,11,26,"Apr 27, 2020",6,https://www.discogs.com/release/4942273
355729,b'Flashdance',4.99,4.29,35,6.49,7.78,11.53,178,319,"Feb 10, 2021",18,https://www.discogs.com/release/355729
2367912,b'She Knows You',58.0,4.54,13,30.0,40.0,74.93,186,49,"Mar 26, 2021",2,https://www.discogs.com/release/2367912
1316775,b'Freeze Out / Pushing Creating',2.5,4.5,2,0.95,1.05,1.15,7,20,"Nov 25, 2020",4,https://www.discogs.com/release/1316775
31565,b'Get It Up (Full Intention Mixes)',1.11,3.75,24,0.69,1.54,4.49,20,197,"Feb 15, 2021",37,https://www.discogs.com/release/31565
14981,b'E.P.',0.85,3.88,64,1.99,4.82,8.29,107,611,"Mar 5, 2021",27,https://www.discogs.com/release/14981
1025113,b'Inta Outa (Surge Remix) / I Wanna Get Down',1.0,4 ,8,0.57,0.93,5.76,30,130,"Feb 22, 2021",15,https://www.discogs.com/release/1025113
1550206,b'Jazz Note 1 / Burning',9.9,4.57,30,5.0,6.86,11.53,227,204,"Mar 13, 2021",3,https://www.discogs.com/release/1550206
210723,b'The Killa-Hertz',3.46,4.1,83,0.01,5.19,9.22,152,736,"Mar 18, 2021",19,https://www.discogs.com/release/210723
10094286,b'Insideinfo',20.95,4.36,14,7.5,22.47,24.19,37,80,"Jan 22, 2021",3,https://www.discogs.com/release/10094286
117702,b'Sadeness Part I',1.0,4.26,342,1.0,3.12,9.0,515,2524,"Apr 9, 2021",101,https://www.discogs.com/release/117702
135671,b'Homework / Discovery / Alive 1997',249.0,4.76,107,85.0,207.68,333.0,465,527,"Mar 30, 2021",12,https://www.discogs.com/release/135671
463062,b'Technologic',4.61,3.91,34,3.46,5.47,8.29,158,234,"Feb 27, 2021",6,https://www.discogs.com/release/463062
13861184,b'RTRN II JUNGLE',17.23,4.43,61,17.23,22.48,57.64,294,645,"Apr 5, 2021",46,https://www.discogs.com/release/13861184
13399060,b'No Geography',4.9,4.14,88,2.9,5.3,8.0,121,670,"Mar 23, 2021",41,https://www.discogs.com/release/13399060
9442778,b'Blue Lines',11.99,4.62,931,10.78,19.9,33.18,1501,10478,"Mar 30, 2021",279,https://www.discogs.com/release/9442778
123230,b'Tantzstanze / Spurrillen',1.66,4.16,80,1.26,4.0,7.0,74,486,"Feb 3, 2021",42,https://www.discogs.com/release/123230
158717,"b""Burnin'""",8.07,4.29,63,7.07,13.45,25.0,368,437,"Mar 29, 2021",4,https://www.discogs.com/release/158717
509218,b'The Tide / Concussion',7.0,4.65,271,4.61,8.57,10.45,556,1556,"Mar 20, 2021",18,https://www.discogs.com/release/509218
1603540,b'Stigma / Crank',4.47,4.63,196,5.76,9.35,16.14,454,1078,"Apr 2, 2021",7,https://www.discogs.com/release/1603540
3005486,b'Program / Regurgitate',8.0,4.41,90,5.2,8.03,13.78,229,481,"Mar 29, 2021",4,https://www.discogs.com/release/3005486
9056717,b'Outer Edges',80.68,4.69,62,40.0,54.95,60.0,297,295,"Mar 21, 2021",1,https://www.discogs.com/release/9056717
112902,b'Darkdancer',13.0,4.47,38,10.0,15.26,26.45,180,265,"Mar 13, 2021",12,https://www.discogs.com/release/112902
3821,b'Chase',1.0,3.65,31,0.83,1.65,5.0,23,288,"Jan 13, 2021",40,https://www.discogs.com/release/3821
3795,b'Dive EP',1.0,4.18,67,1.9,4.23,7.09,197,614,"Apr 6, 2021",28,https://www.discogs.com/release/3795
1190199,b'The Extended Play EP',1.14,4.06,16,2.75,3.09,5.99,37,203,"Feb 28, 2021",28,https://www.discogs.com/release/1190199
12513366,b'Collapse EP',11.0,4.44,370,9.96,13.69,24.0,669,3220,"Mar 25, 2021",140,https://www.discogs.com/release/12513366
3662,b'Come To Daddy',11.25,4.53,991,11.53,15.5,28.82,1997,5540,"Mar 16, 2021",31,https://www.discogs.com/release/3662
5310465,b'Watermark',6.0,4.19,54,6.64,10.49,22.0,127,608,"Mar 23, 2021",43,https://www.discogs.com/release/5310465
73369,b'Hold Tight',0.83,4.11,19,1.14,2.39,8.5,143,191,"Feb 2, 2021",12,https://www.discogs.com/release/73369
5229,b'Opium Scumbagz EP',0.83,3.88,75,1.0,1.37,5.0,65,355,"Mar 9, 2021",33,https://www.discogs.com/release/5229
1553943,b'The Fat Of The Land',18.0,4.69,371,15.0,20.69,29.99,1143,2626,"Mar 7, 2021",32,https://www.discogs.com/release/1553943
13443,"b""Where's Your Head At""",1.66,4.1,154,0.83,4.61,8.07,308,1240,"Mar 20, 2021",20,https://www.discogs.com/release/13443
159576,b'Kick Up The Volume',0.49,3.86,49,0.5,1.27,2.29,74,464,"Feb 12, 2021",86,https://www.discogs.com/release/159576
20688,b'Smack My Bitch Up',4.03,4.5,461,11.53,15.0,22.62,1281,2885,"Mar 24, 2021",42,https://www.discogs.com/release/20688
3137842,b'Charly',5.38,4.49,51,5.75,9.22,35.0,364,457,"Mar 14, 2021",17,https://www.discogs.com/release/3137842
48510,"b""Baby's Got A Temper""",3.0,3.68,65,2.0,3.23,4.9,113,390,"Mar 2, 2021",53,https://www.discogs.com/release/48510
11524,b'Out Of Space',11.51,4.56,788,11.51,17.29,20.69,1904,3768,"Mar 29, 2021",44,https://www.discogs.com/release/11524
123964,b'The Bomb (Remixes)',1.0,4.42,19,1.25,2.09,6.9,40,165,"Mar 1, 2021",38,https://www.discogs.com/release/123964
9149,b'10 x 10',0.56,3.5,14,1.0,2.37,6.0,37,123,"Dec 17, 2020",26,https://www.discogs.com/release/9149
74835,b'La Serenissima',0.99,3.87,86,2.5,3.09,5.67,167,463,"Feb 15, 2021",49,https://www.discogs.com/release/74835
